,tract,serial_number,repeat_index,num_people,household_income,num_vehicles
344,200,727405,0,1,40000+,1
345,200,727405,1,1,<=40000,1
346,200,731932,0,3,40000+,0
347,200,733257,0,2,<=40000,2
348,200,740321,0,1,40000+,0
349,200,742056,0,2,40000+,3
350,200,745045,0,2,40000+,2
351,200,745045,1,2,40000+,1
352,200,745045,2,2,<=40000,1
353,200,745045,3,2,40000+,1
354,200,746694,0,1,<=40000,1
355,200,748690,0,2,<=40000,2
356,200,750415,0,2,40000+,2
357,200,750415,1,2,40000+,2
358,200,751289,0,3,40000+,2
359,200,751289,1,3,40000+,2
360,200,751289,2,3,40000+,2
361,200,751920,0,1,40000+,1
362,200,753920,0,2,40000+,1
363,200,753937,0,1,40000+,1
364,200,755117,0,1,<=40000,1
365,200,755997,0,1,<=40000,1
366,200,755997,1,1,<=40000,1
367,200,756816,0,3,40000+,3
368,200,757912,0,1,<=40000,1
369,200,758861,0,4+,40000+,2
370,200,760764,0,1,40000+,2
371,200,760764,1,1,<=40000,1
372,200,761635,0,2,40000+,2
373,200,764151,0,2,40000+,1
374,200,764151,1,2,40000+,3
375,200,764449,0,2,<=40000,2
376,200,765007,0,2,40000+,1
377,200,765007,1,2,40000+,1
378,200,765474,0,4+,40000+,3
379,200,768207,0,4+,40000+,1
380,200,768509,0,3,40000+,2
381,200,768509,1,3,<=40000,3
382,200,769668,0,2,<=40000,1
383,200,770475,0,4+,<=40000,2
384,200,772064,0,3,40000+,4
385,200,772064,1,3,40000+,3
386,200,772064,2,3,40000+,3
387,200,772064,3,3,<=40000,2
388,200,772064,4,3,<=40000,6
389,200,773978,0,2,40000+,2
390,200,777539,0,1,40000+,2
391,200,778215,0,2,40000+,2
392,200,788967,0,1,40000+,1
393,200,789433,0,3,40000+,6
394,200,789433,1,3,40000+,2
395,200,789472,0,2,40000+,1
396,200,789472,1,2,<=40000,2
397,200,789472,2,2,<=40000,2
398,200,792609,0,1,<=40000,1
399,200,792609,1,1,40000+,1
400,200,793035,0,1,40000+,2
401,200,793530,0,2,40000+,2
402,200,794179,0,1,<=40000,1
403,200,794179,1,1,<=40000,1
404,200,795387,0,1,40000+,1
405,200,796614,0,3,<=40000,2
406,200,796813,0,2,<=40000,3
407,200,796813,1,2,40000+,2
408,200,798385,0,1,<=40000,1
409,200,800786,0,1,<=40000,1
410,200,804905,0,1,<=40000,1
411,200,805196,0,1,<=40000,1
412,200,811623,0,1,40000+,0
413,200,815740,0,1,40000+,0
414,200,817574,0,4+,40000+,3
415,200,817574,1,4+,40000+,1
416,200,818440,0,1,<=40000,1
417,200,818440,1,1,<=40000,1
418,200,818440,2,1,<=40000,1
419,200,822692,0,1,40000+,0
420,200,825652,0,3,40000+,2
421,200,831390,0,1,<=40000,0
422,200,831390,1,1,40000+,1
423,200,831956,0,1,<=40000,1
424,200,832037,0,3,40000+,2
425,200,834971,0,4+,<=40000,2
426,200,839179,0,2,40000+,2
427,200,843903,0,4+,40000+,3
428,200,844575,0,2,40000+,1
429,200,847951,0,2,40000+,1
430,200,849589,0,3,40000+,4
431,200,851814,0,1,40000+,1
432,200,863975,0,4+,40000+,2
433,200,871496,0,2,<=40000,2
434,200,871496,1,2,<=40000,1
435,200,871496,2,2,<=40000,1
436,200,871956,0,3,40000+,3
437,200,876963,0,2,<=40000,0
438,200,876963,1,2,40000+,2
439,200,877990,0,4+,40000+,2
440,200,878645,0,2,40000+,2
441,200,879211,0,1,<=40000,1
442,200,879211,1,1,<=40000,1
443,200,881174,0,3,40000+,6
444,200,882137,0,1,<=40000,1
445,200,882137,1,1,<=40000,1
446,200,887101,0,1,<=40000,1
447,200,887905,0,4+,40000+,2
448,200,888393,0,2,40000+,1
449,200,888393,1,2,40000+,0
450,200,893560,0,2,40000+,2
451,200,893667,0,3,<=40000,2
452,200,893838,0,2,40000+,2
453,200,897510,0,4+,<=40000,2
454,200,898814,0,3,<=40000,3
455,200,902962,0,2,40000+,2
456,200,906069,0,2,40000+,1
457,200,909716,0,1,40000+,1
458,200,909716,1,1,<=40000,1
459,200,911674,0,1,<=40000,1
460,200,911674,1,1,40000+,1
461,200,911674,2,1,40000+,2
462,200,913677,0,1,<=40000,1
463,200,913887,0,3,40000+,4
464,200,913887,1,3,<=40000,2
465,200,914072,0,1,<=40000,1
466,200,914522,0,1,<=40000,1
467,200,918566,0,2,<=40000,2
468,200,920462,0,1,<=40000,1
469,200,921408,0,2,<=40000,3
470,200,922290,0,1,<=40000,2
471,200,922290,1,1,40000+,2
472,200,923497,0,3,40000+,2
473,200,927634,0,1,<=40000,1
474,200,929452,0,2,40000+,2
475,200,931389,0,2,40000+,4
476,200,931902,0,3,<=40000,1
477,200,931902,1,3,40000+,3
478,200,932095,0,2,40000+,0
479,200,932095,1,2,<=40000,2
480,200,937063,0,4+,<=40000,2
481,200,941607,0,1,<=40000,3
482,200,946389,0,3,<=40000,2
483,200,946389,1,3,40000+,3
484,200,946389,2,3,40000+,2
485,200,946389,3,3,<=40000,3
486,200,946389,4,3,40000+,6
487,200,946389,5,3,40000+,3
488,200,947792,0,2,40000+,0
489,200,948936,0,2,<=40000,3
490,200,951730,0,4+,40000+,2
491,200,952327,0,2,<=40000,3
492,200,954121,0,2,40000+,1
493,200,957037,0,1,40000+,0
494,200,957037,1,1,<=40000,1
495,200,962295,0,2,<=40000,4
496,200,963585,0,2,40000+,2
497,200,965867,0,2,40000+,0
498,200,970131,0,2,40000+,1
499,200,973740,0,2,40000+,1
500,200,973740,1,2,40000+,2
501,200,976278,0,1,<=40000,1
502,200,976743,0,2,<=40000,2
503,200,984174,0,2,<=40000,2
504,200,990180,0,1,<=40000,1
505,200,990805,0,1,40000+,0
506,200,994584,0,2,40000+,4
507,200,995254,0,1,40000+,0
508,200,996103,0,2,40000+,1
509,200,996103,1,2,40000+,1
510,200,1009835,0,2,<=40000,2
511,200,1009835,1,2,<=40000,2
512,200,1010086,0,3,40000+,2
513,200,1014146,0,2,40000+,2
514,200,1015901,0,2,40000+,2
515,200,1016105,0,1,<=40000,1
516,200,1016199,0,1,<=40000,1
517,200,1017922,0,1,<=40000,1
518,200,1025486,0,1,40000+,0
519,200,1025486,1,1,<=40000,1
520,200,1037358,0,1,<=40000,1
521,200,1045900,0,1,<=40000,1
522,200,1045900,1,1,<=40000,1
523,200,1045900,2,1,<=40000,2
524,200,1045900,3,1,<=40000,1
525,200,1045900,4,1,<=40000,0
526,200,1047626,0,2,<=40000,1
527,200,1047626,1,2,40000+,1
528,200,1047626,2,2,40000+,1
529,200,1047703,0,3,40000+,2
530,200,1048671,0,1,<=40000,3
531,200,1053912,0,4+,<=40000,3
532,200,1054402,0,3,40000+,4
533,200,1056362,0,2,<=40000,1
534,200,1056362,1,2,40000+,2
535,200,1057417,0,4+,<=40000,2
536,200,1062759,0,2,40000+,1
537,200,1064824,0,3,40000+,2
538,200,1068356,0,1,40000+,2
539,200,1069540,0,1,<=40000,0
540,200,1071078,0,2,40000+,1
541,200,1076212,0,2,40000+,1
542,200,1078478,0,2,40000+,4
543,200,1078747,0,2,40000+,2
544,200,1078747,1,2,40000+,3
545,200,1080597,0,1,<=40000,1
546,200,1083761,0,1,<=40000,0
547,200,1083761,1,1,40000+,1
548,200,1083761,2,1,40000+,1
549,200,1086848,0,2,40000+,1
550,200,1086848,1,2,40000+,2
551,200,1089088,0,2,40000+,4
552,200,1093792,0,1,40000+,3
553,200,1093792,1,1,<=40000,1
554,200,1095716,0,2,40000+,3
555,200,1095716,1,2,<=40000,2
556,200,1100132,0,1,<=40000,1
557,200,1100132,1,1,40000+,1
558,200,1100233,0,2,40000+,3
559,200,1104913,0,1,<=40000,2
560,200,1104913,1,1,<=40000,1
561,200,1106982,0,4+,40000+,2
562,200,1109610,0,1,<=40000,1
563,200,1110180,0,3,40000+,3
564,200,1111361,0,1,40000+,1
565,200,1111361,1,1,<=40000,1
566,200,1112134,0,3,<=40000,2
567,200,1113693,0,3,<=40000,2
568,200,1113693,1,3,<=40000,2
569,200,1113693,2,3,40000+,2
570,200,1113708,0,1,<=40000,1
571,200,1121413,0,1,40000+,2
572,200,1121413,1,1,<=40000,1
573,200,1121647,0,3,40000+,2
574,200,1123305,0,2,<=40000,1
575,200,1125489,0,4+,<=40000,3
576,200,1125818,0,2,<=40000,1
577,200,1132285,0,2,40000+,2
578,200,1143035,0,1,<=40000,1
579,200,1145852,0,2,40000+,1
580,200,1146559,0,2,40000+,2
581,200,1150274,0,1,40000+,0
582,200,1150274,1,1,40000+,1
583,200,1154687,0,3,<=40000,1
584,200,1155809,0,4+,40000+,3
585,200,1158527,0,1,<=40000,1
586,200,1158688,0,1,<=40000,1
587,200,1158688,1,1,40000+,0
588,200,1158770,0,4+,40000+,0
589,200,1164481,0,3,40000+,2
590,200,1167861,0,1,<=40000,1
591,200,1168253,0,4+,<=40000,3
592,200,1172553,0,1,<=40000,1
593,200,1172818,0,2,40000+,2
594,200,1184081,0,1,<=40000,0
595,200,1191161,0,1,<=40000,1
596,200,1191161,1,1,40000+,1
597,200,1195079,0,1,40000+,2
598,200,1197343,0,1,<=40000,2
599,200,1199653,0,2,40000+,2
600,200,1203397,0,3,40000+,1
601,200,1208187,0,3,40000+,2
602,200,1208302,0,1,<=40000,1
603,200,1208302,1,1,<=40000,0
604,200,1213066,0,4+,40000+,1
605,200,1215641,0,2,<=40000,1
606,200,1217311,0,1,<=40000,1
607,200,1223688,0,1,40000+,1
608,200,1225096,0,2,40000+,3
609,200,1225096,1,2,<=40000,2
610,200,1230272,0,1,<=40000,1
611,200,1230272,1,1,<=40000,1
612,200,1231180,0,1,40000+,1
613,200,1231180,1,1,<=40000,1
614,200,1232608,0,1,<=40000,1
615,200,1237056,0,3,40000+,1
616,200,1240899,0,3,40000+,2
617,200,1242648,0,1,40000+,1
618,200,1246212,0,2,<=40000,3
619,200,1247458,0,4+,40000+,2
620,200,1249561,0,2,<=40000,2
621,200,1249777,0,2,40000+,2
622,200,1250932,0,3,40000+,2
623,200,1256935,0,1,<=40000,0
624,200,1258943,0,2,40000+,2
625,200,1261353,0,2,40000+,0
626,200,1263661,0,2,40000+,2
627,200,1266750,0,2,40000+,2
628,200,1266750,1,2,40000+,2
629,200,1268166,0,2,<=40000,1
630,200,1268652,0,1,<=40000,1
631,200,1273091,0,2,40000+,1
632,200,1273149,0,2,40000+,0
633,200,1273149,1,2,40000+,3
634,200,1273149,2,2,40000+,2
635,200,1273149,3,2,40000+,2
636,200,1274954,0,1,<=40000,1
637,200,1280061,0,2,40000+,2
638,200,1282753,0,4+,40000+,2
639,200,1285918,0,4+,40000+,3
640,200,1286190,0,2,40000+,1
641,200,1288875,0,3,<=40000,2
642,200,1289626,0,2,<=40000,2
643,200,1291155,0,1,<=40000,0
644,200,1292661,0,1,<=40000,1
645,200,1292661,1,1,40000+,0
646,200,1296766,0,3,40000+,3
647,200,1298736,0,1,<=40000,1
648,200,1304321,0,2,40000+,1
649,200,1309407,0,3,<=40000,2
650,200,1320709,0,1,<=40000,1
651,200,1320850,0,4+,40000+,2
652,200,1323032,0,1,<=40000,1
653,200,1323032,1,1,40000+,1
654,200,1323032,2,1,<=40000,1
655,200,1329167,0,2,40000+,2
656,200,1334122,0,4+,40000+,2
657,200,1336211,0,2,40000+,2
658,200,1342092,0,4+,<=40000,2
659,200,1348665,0,1,40000+,2
660,200,1351595,0,2,<=40000,1
661,200,1355269,0,1,40000+,1
662,200,1369098,0,2,40000+,1
663,200,1370488,0,2,<=40000,2
664,200,1372728,0,1,<=40000,1
665,200,1375178,0,1,40000+,0
666,200,1376268,0,2,<=40000,0
667,200,1386270,0,2,40000+,2
668,200,1387845,0,4+,40000+,0
669,200,1392925,0,1,<=40000,1
670,200,1392925,1,1,<=40000,1
671,200,1393626,0,1,<=40000,1
672,200,1399638,0,1,<=40000,1
673,200,1401315,0,2,40000+,2
674,200,1401930,0,1,<=40000,0
675,200,1413249,0,3,40000+,2
676,200,1414789,0,4+,40000+,2
677,200,1415740,0,4+,40000+,2
678,200,1423822,0,3,40000+,6
679,200,1427676,0,2,40000+,2
680,200,1427676,1,2,<=40000,2
681,200,1427676,2,2,<=40000,2
682,200,1429443,0,2,40000+,2
683,200,1431302,0,2,40000+,1
684,200,1432941,0,4+,40000+,2
685,200,1437957,0,2,<=40000,1
686,200,1446852,0,1,<=40000,1
687,200,1452913,0,4+,40000+,3
688,200,1455072,0,1,40000+,1
689,200,1456150,0,4+,40000+,2
690,200,1458465,0,1,<=40000,1
691,200,1462360,0,2,40000+,1
692,200,1462360,1,2,40000+,6
693,200,1462770,0,1,<=40000,0
694,200,1467982,0,1,40000+,1
695,200,1467982,1,1,<=40000,1
696,200,1468236,0,1,<=40000,1
697,200,1468261,0,2,<=40000,2
698,200,1469909,0,2,40000+,2
699,200,1473583,0,1,<=40000,1
700,200,1476211,0,2,40000+,2
701,200,1476211,1,2,<=40000,0
702,200,1483033,0,2,40000+,1
703,200,1484065,0,3,<=40000,2
704,200,1488981,0,1,<=40000,2
705,200,1489922,0,2,40000+,3
706,200,1492979,0,1,<=40000,1
707,200,1493101,0,1,<=40000,2
708,200,1493101,1,1,<=40000,2
709,200,1493101,2,1,<=40000,1
710,200,1494248,0,1,40000+,3
711,200,1494248,1,1,<=40000,1
712,200,1494248,2,1,<=40000,1
713,200,1495085,0,3,40000+,2
714,200,1505191,0,2,40000+,2
715,200,1507326,0,2,40000+,1
716,200,1507326,1,2,40000+,2
717,200,1509111,0,1,40000+,1
718,200,1509111,1,1,<=40000,1
719,200,1509111,2,1,40000+,1
720,200,1509111,3,1,<=40000,1
721,200,1511162,0,1,40000+,0
722,200,1511162,1,1,<=40000,0
723,301,3474,0,1,40000+,1
724,301,3474,1,1,<=40000,1
725,301,5235,0,3,40000+,2
726,301,5235,1,3,<=40000,3
727,301,5235,2,3,40000+,0
728,301,5235,3,3,40000+,3
729,301,9650,0,3,<=40000,2
730,301,9650,1,3,<=40000,6
731,301,11823,0,4+,40000+,3
732,301,11823,1,4+,40000+,3
733,301,11823,2,4+,40000+,2
734,301,11823,3,4+,40000+,2
735,301,11823,4,4+,40000+,2
736,301,12471,0,2,40000+,2
737,301,13236,0,3,40000+,4
738,301,13236,1,3,40000+,3
739,301,13236,2,3,<=40000,6
740,301,14113,0,1,<=40000,1
741,301,15838,0,2,40000+,2
742,301,15838,1,2,40000+,2
743,301,15838,2,2,40000+,2
744,301,15838,3,2,40000+,1
745,301,17212,0,1,40000+,1
746,301,17212,1,1,<=40000,1
747,301,17212,2,1,<=40000,2
748,301,17569,0,1,<=40000,1
749,301,17569,1,1,<=40000,1
750,301,17569,2,1,40000+,1
751,301,17569,3,1,<=40000,1
752,301,17569,4,1,<=40000,1
753,301,17569,5,1,<=40000,1
754,301,17569,6,1,<=40000,1
755,301,19392,0,3,40000+,2
756,301,19392,1,3,40000+,3
757,301,19554,0,1,<=40000,0
758,301,19641,0,1,<=40000,3
759,301,19641,1,1,40000+,2
760,301,19727,0,1,<=40000,1
761,301,19727,1,1,<=40000,1
762,301,19727,2,1,<=40000,0
763,301,19727,3,1,<=40000,1
764,301,19727,4,1,<=40000,0
765,301,21395,0,3,40000+,3
766,301,21395,1,3,40000+,1
767,301,25419,0,4+,<=40000,1
768,301,25419,1,4+,40000+,2
769,301,25419,2,4+,40000+,2
770,301,25494,0,2,40000+,2
771,301,25494,1,2,40000+,2
772,301,25638,0,3,40000+,2
773,301,27835,0,2,<=40000,1
774,301,32216,0,1,<=40000,1
775,301,34086,0,2,<=40000,2
776,301,34086,1,2,40000+,2
777,301,34548,0,1,<=40000,1
778,301,34548,1,1,<=40000,1
779,301,34548,2,1,<=40000,0
780,301,37783,0,4+,40000+,2
781,301,37783,1,4+,40000+,2
