,tract,serial_number,repeat_index,num_people,household_income,num_vehicles
48,200,2010000378940,0,2,40000+,1
49,200,2010000385124,0,1,<=40000,1
50,200,2010000402665,0,4+,<=40000,1
51,200,2010000405788,0,3,40000+,1
52,200,2010000420001,0,2,40000+,0
53,200,2010000424864,0,3,<=40000,1
54,200,2010000426631,0,2,40000+,2
55,200,2010000436009,0,3,40000+,1
56,200,2010000438350,0,1,40000+,1
57,200,2010000438350,1,1,40000+,1
58,200,2010000442667,0,3,40000+,2
59,200,2010000460797,0,1,40000+,1
60,200,2010000465588,0,4+,<=40000,2
61,200,2010000467758,0,3,<=40000,1
62,200,2010000473521,0,2,<=40000,2
63,200,2010000485238,0,1,<=40000,0
64,200,2010000509392,0,1,40000+,0
65,200,2010000509417,0,1,<=40000,1
66,200,2010000511705,0,2,<=40000,2
67,200,2010000523884,0,2,40000+,2
68,200,2010000527571,0,2,<=40000,2
69,200,2010000539889,0,3,40000+,5
70,200,2010000559511,0,2,<=40000,0
71,200,2010000560113,0,2,40000+,0
72,200,2010000567073,0,1,<=40000,1
73,200,2010000570173,0,2,40000+,1
74,200,2010000572827,0,1,<=40000,2
75,200,2010000585735,0,2,40000+,2
76,200,2010000586937,0,2,40000+,2
77,200,2010000588640,0,2,40000+,1
78,200,2010000597377,0,3,<=40000,2
79,200,2010000619609,0,1,<=40000,0
80,200,2010000641388,0,4+,40000+,2
81,200,2010000648900,0,3,<=40000,1
82,200,2010000654116,0,1,<=40000,1
83,200,2010000664857,0,2,<=40000,0
84,200,2010000667500,0,4+,40000+,1
85,200,2010000703989,0,1,<=40000,2
86,200,2010000710722,0,2,40000+,2
87,200,2010000711485,0,2,40000+,1
88,200,2010000715163,0,2,<=40000,0
89,200,2010000725871,0,3,<=40000,3
90,200,2010000745530,0,2,<=40000,2
91,200,2010000749707,0,3,<=40000,1
92,200,2010000749943,0,2,40000+,2
93,200,2010000755154,0,1,<=40000,1
94,200,2010000761488,0,4+,40000+,2
95,200,2010000767843,0,2,40000+,2
96,200,2010000828499,0,1,40000+,0
97,200,2010000847875,0,3,<=40000,1
98,200,2010000851159,0,4+,40000+,4
99,200,2010000855669,0,1,40000+,1
100,200,2010000859745,0,1,<=40000,1
101,200,2010000862578,0,3,40000+,2
102,200,2010000867714,0,3,40000+,1
103,200,2010000890343,0,2,<=40000,2
104,200,2010000919931,0,2,40000+,2
105,200,2010000931848,0,1,<=40000,1
106,200,2010000933111,0,2,<=40000,1
107,200,2010000934802,0,1,<=40000,1
108,200,2010000940404,0,4+,40000+,2
109,200,2010000941202,0,1,<=40000,1
110,200,2010000947923,0,3,40000+,2
111,200,2010000951281,0,4+,40000+,4
112,200,2010000954799,0,1,<=40000,1
113,200,2010000961747,0,1,<=40000,1
114,200,2010000963808,0,2,<=40000,1
115,200,2010000967356,0,2,40000+,2
116,200,2010000967751,0,3,40000+,2
117,200,2010000972488,0,1,<=40000,0
118,200,2010000978245,0,4+,<=40000,3
119,200,2010000988661,0,1,<=40000,1
120,200,2010000991242,0,2,40000+,2
121,200,2010000992486,0,2,40000+,3
122,200,2010001001514,0,2,40000+,3
123,200,2010001002612,0,2,40000+,0
124,200,2010001005756,0,3,<=40000,2
125,200,2010001013748,0,1,<=40000,1
126,200,2010001026344,0,2,<=40000,1
127,200,2010001042131,0,1,<=40000,0
128,200,2010001047816,0,1,<=40000,1
129,200,2010001054779,0,2,<=40000,0
130,200,2010001058550,0,1,<=40000,1
131,200,2010001062921,0,4+,40000+,1
132,200,2010001069187,0,2,<=40000,0
133,200,2010001074589,0,4+,40000+,2
134,200,2010001078974,0,4+,<=40000,0
135,200,2010001090197,0,2,40000+,2
136,200,2010001098043,0,1,40000+,1
137,200,2010001106279,0,1,<=40000,1
138,200,2010001114106,0,3,<=40000,1
139,200,2010001119712,0,1,<=40000,1
140,200,2010001129478,0,2,40000+,2
141,200,2010001143047,0,2,<=40000,1
142,200,2010001146450,0,4+,<=40000,3
143,200,2010001175247,0,3,<=40000,1
144,200,2010001179579,0,2,<=40000,3
145,200,2010001193677,0,2,<=40000,2
146,200,2010001195218,0,1,<=40000,1
147,200,2010001209569,0,2,40000+,1
148,200,2010001219640,0,1,<=40000,1
149,200,2010001219756,0,1,<=40000,3
150,200,2010001225172,0,3,40000+,1
151,200,2010001225305,0,2,<=40000,2
152,200,2010001230931,0,2,<=40000,1
153,200,2010001241485,0,2,40000+,2
154,200,2010001269270,0,2,40000+,2
155,200,2010001276481,0,4+,40000+,2
156,200,2010001300558,0,4+,40000+,2
157,200,2010001311096,0,2,<=40000,2
158,200,2010001327072,0,2,40000+,2
159,200,2010001358278,0,1,<=40000,1
160,200,2010001363001,0,1,40000+,1
161,200,2010001364908,0,1,<=40000,1
162,200,2010001382841,0,2,<=40000,2
163,200,2010001389248,0,2,<=40000,2
164,200,2010001396290,0,1,<=40000,1
165,200,2010001396772,0,2,40000+,2
166,200,2010001397347,0,1,40000+,1
167,200,2010001400871,0,2,<=40000,2
168,200,2011000018749,0,2,<=40000,1
169,200,2011000019061,0,1,<=40000,1
170,200,2011000026513,0,2,40000+,2
171,200,2011000028406,0,3,40000+,1
172,200,2011000029859,0,2,<=40000,2
173,200,2011000051057,0,3,40000+,2
174,200,2011000051402,0,1,<=40000,1
175,200,2011000059646,0,2,40000+,2
176,200,2011000072351,0,2,40000+,2
177,200,2011000072599,0,2,40000+,1
178,200,2011000077754,0,3,<=40000,3
179,200,2011000085386,0,2,<=40000,2
180,200,2011000093204,0,1,<=40000,1
181,200,2011000094463,0,2,40000+,1
182,200,2011000104567,0,1,<=40000,0
183,200,2011000105098,0,4+,40000+,1
184,200,2011000109803,0,1,<=40000,2
185,200,2011000110745,0,3,<=40000,0
186,200,2011000114531,0,3,<=40000,1
187,200,2011000121588,0,1,<=40000,1
188,200,2011000136656,0,3,40000+,2
189,200,2011000138058,0,2,40000+,2
190,200,2011000176669,0,1,<=40000,1
191,200,2011000191795,0,2,40000+,2
192,200,2011000198546,0,4+,<=40000,2
193,200,2011000198638,0,3,40000+,3
194,200,2011000204305,0,1,<=40000,2
195,200,2011000205207,0,3,<=40000,3
196,200,2011000208640,0,2,40000+,1
197,200,2011000209512,0,2,40000+,2
198,200,2011000217890,0,2,40000+,2
199,200,2011000220609,0,2,40000+,1
200,200,2011000222629,0,2,40000+,1
201,200,2011000241870,0,1,<=40000,1
202,200,2011000243335,0,1,<=40000,6
203,200,2011000250689,0,2,<=40000,2
204,200,2011000253052,0,1,<=40000,0
205,200,2011000272704,0,1,<=40000,0
206,200,2011000275055,0,2,40000+,1
207,200,2011000276055,0,1,<=40000,1
208,200,2011000295450,0,2,40000+,2
209,200,2011000296628,0,1,40000+,2
210,200,2011000298551,0,3,40000+,3
211,200,2011000307775,0,1,40000+,1
212,200,2011000325882,0,1,<=40000,0
213,200,2011000331718,0,1,<=40000,1
214,200,2011000339820,0,2,<=40000,2
215,200,2011000340238,0,1,<=40000,1
216,200,2011000342953,0,2,40000+,2
217,200,2011000344420,0,1,<=40000,1
218,200,2011000345262,0,1,<=40000,4
219,200,2011000345583,0,1,<=40000,1
220,200,2011000348233,0,1,<=40000,1
221,200,2011000356572,0,3,40000+,2
222,200,2011000365617,0,3,40000+,1
223,200,2011000381707,0,3,40000+,2
224,200,2011000405756,0,1,<=40000,0
225,200,2011000410423,0,1,<=40000,1
226,200,2011000424268,0,1,40000+,1
227,200,2011000431883,0,4+,<=40000,0
228,200,2011000437374,0,3,<=40000,3
229,200,2011000443740,0,2,40000+,2
230,200,2011000449938,0,1,<=40000,1
231,200,2011000457744,0,4+,40000+,2
232,200,2011000458887,0,2,40000+,3
233,200,2011000466380,0,2,40000+,2
234,200,2011000467313,0,3,40000+,2
235,200,2011000470426,0,3,40000+,1
236,200,2011000476641,0,1,40000+,0
237,200,2011000488148,0,4+,40000+,1
238,200,2011000489854,0,1,<=40000,1
239,200,2011000501587,0,1,40000+,1
240,200,2011000506382,0,3,40000+,2
241,200,2011000523960,0,2,40000+,2
242,200,2011000527063,0,1,<=40000,0
243,200,2011000527209,0,1,<=40000,1
244,200,2011000544832,0,3,40000+,3
245,200,2011000547019,0,2,<=40000,2
246,200,2011000550791,0,3,40000+,1
247,200,2011000555895,0,3,40000+,2
248,200,2011000571156,0,2,40000+,2
249,200,2011000577103,0,2,<=40000,1
250,200,2011000579413,0,2,40000+,1
251,200,2011000583228,0,4+,40000+,3
252,200,2011000588373,0,3,40000+,2
253,200,2011000598358,0,2,<=40000,1
254,200,2011000607503,0,3,40000+,3
255,200,2011000609566,0,3,<=40000,1
256,200,2011000610536,0,4+,<=40000,2
257,200,2011000612321,0,2,<=40000,2
258,200,2011000612838,0,1,<=40000,1
259,200,2011000618132,0,2,<=40000,1
260,200,2011000619327,0,2,40000+,2
261,200,2011000629593,0,1,<=40000,1
262,200,2011000633346,0,2,40000+,2
263,200,2011000634625,0,2,40000+,2
264,200,2011000638243,0,3,<=40000,1
265,200,2011000648042,0,2,<=40000,2
266,200,2011000652937,0,1,40000+,1
267,200,2011000661472,0,2,40000+,1
268,200,2011000664817,0,3,<=40000,2
269,200,2011000683266,0,2,40000+,2
270,200,2011000686602,0,1,<=40000,1
271,200,2011000688741,0,3,<=40000,3
272,200,2011000690560,0,2,<=40000,2
273,200,2011000705997,0,2,<=40000,3
274,200,2011000723765,0,1,40000+,1
275,200,2011000759741,0,2,40000+,4
276,200,2011000759870,0,4+,<=40000,3
277,200,2011000767693,0,2,40000+,2
278,200,2011000768857,0,1,40000+,1
279,200,2011000775934,0,4+,<=40000,2
280,200,2011000787621,0,4+,40000+,3
281,200,2011000787817,0,4+,<=40000,3
282,200,2011000791114,0,4+,40000+,2
283,200,2011000793512,0,2,<=40000,1
284,200,2011000807310,0,1,40000+,1
285,200,2011000808141,0,1,<=40000,1
286,200,2011000817581,0,2,40000+,2
287,200,2011000818218,0,2,40000+,1
288,200,2011000830666,0,2,<=40000,1
289,200,2011000832512,0,3,<=40000,3
290,200,2011000833613,0,1,40000+,1
291,200,2011000841945,0,2,40000+,2
292,200,2011000845786,0,2,40000+,1
293,200,2011000847968,0,2,40000+,2
294,200,2011000851981,0,2,40000+,2
295,200,2011000878008,0,1,<=40000,1
296,200,2011000878316,0,2,<=40000,2
297,200,2011000883694,0,1,<=40000,1
298,200,2011000883966,0,2,40000+,2
299,200,2011000887822,0,3,40000+,0
300,200,2011000897498,0,2,40000+,0
301,200,2011000898209,0,1,<=40000,1
302,200,2011000907901,0,1,<=40000,1
303,200,2011000908858,0,2,40000+,1
304,200,2011000974024,0,2,<=40000,1
305,200,2011000974584,0,2,40000+,2
306,200,2011000986835,0,1,<=40000,1
307,200,2011001018926,0,1,<=40000,1
308,200,2011001022361,0,4+,<=40000,3
309,200,2011001030524,0,2,<=40000,1
310,200,2011001039935,0,1,<=40000,1
311,200,2011001052457,0,4+,40000+,2
312,200,2011001054821,0,2,<=40000,2
313,200,2011001056573,0,3,<=40000,0
314,200,2011001064242,0,1,40000+,1
315,200,2011001067005,0,1,<=40000,1
316,200,2011001072007,0,3,<=40000,2
317,200,2011001072909,0,2,40000+,2
318,200,2011001077062,0,4+,<=40000,1
319,200,2011001110153,0,1,<=40000,0
320,200,2011001111883,0,2,<=40000,2
321,200,2011001112958,0,1,<=40000,0
322,200,2011001114247,0,3,40000+,2
323,200,2011001114247,1,3,<=40000,3
324,200,2011001116429,0,2,<=40000,2
325,200,2011001122420,0,2,40000+,2
326,200,2011001123781,0,2,40000+,2
327,200,2011001124466,0,1,<=40000,0
328,200,2011001129246,0,2,40000+,4
329,200,2011001129517,0,3,<=40000,2
330,200,2011001135730,0,2,40000+,2
331,200,2011001136079,0,2,40000+,2
332,200,2011001136862,0,1,40000+,1
333,200,2011001148996,0,2,<=40000,2
334,200,2011001164348,0,1,40000+,2
335,200,2011001167189,0,1,40000+,2
336,200,2011001175119,0,2,40000+,1
337,200,2011001177373,0,1,<=40000,1
338,200,2011001191342,0,2,40000+,2
339,200,2011001193892,0,4+,40000+,2
340,200,2011001199426,0,4+,<=40000,2
341,200,2011001203063,0,1,<=40000,1
342,200,2011001204948,0,4+,40000+,1
343,200,2011001207152,0,1,40000+,1
344,200,2011001214890,0,1,<=40000,1
345,200,2011001218727,0,1,<=40000,1
346,200,2011001219861,0,1,<=40000,1
347,200,2011001228315,0,2,<=40000,2
348,200,2011001231745,0,3,<=40000,2
349,200,2011001243673,0,2,<=40000,2
350,200,2011001262040,0,2,<=40000,2
351,200,2011001275397,0,2,<=40000,1
352,200,2011001279812,0,2,<=40000,2
353,200,2011001284835,0,1,<=40000,1
354,200,2011001305329,0,3,<=40000,3
355,200,2011001305568,0,2,40000+,2
356,200,2011001305741,0,1,<=40000,1
357,200,2011001306052,0,2,40000+,3
358,200,2011001309560,0,1,<=40000,1
359,200,2011001314679,0,2,40000+,2
360,200,2011001316782,0,4+,40000+,2
361,200,2011001318043,0,2,40000+,1
362,200,2011001321315,0,1,<=40000,1
363,200,2011001322102,0,1,40000+,1
364,200,2011001324118,0,3,40000+,2
365,200,2011001328283,0,4+,40000+,1
366,200,2011001343690,0,1,<=40000,1
367,200,2011001349997,0,2,40000+,0
368,200,2011001350215,0,1,40000+,1
369,200,2011001356971,0,2,40000+,0
370,200,2011001362531,0,3,40000+,1
371,200,2011001362886,0,3,<=40000,4
372,200,2011001364977,0,1,40000+,1
373,200,2011001366554,0,1,<=40000,1
374,200,2011001373550,0,1,<=40000,1
375,200,2011001374427,0,3,40000+,1
376,200,2011001383450,0,2,40000+,2
377,200,2011001384803,0,4+,40000+,4
378,200,2011001392286,0,4+,<=40000,2
379,200,2011001396039,0,1,40000+,3
380,200,2011001399935,0,2,<=40000,1
381,200,2011001406990,0,4+,<=40000,2
382,200,2011001410073,0,1,<=40000,1
383,200,2011001410318,0,1,<=40000,1
384,200,2011001417943,0,1,<=40000,1
385,200,2011001419985,0,1,<=40000,1
386,200,2011001424626,0,2,40000+,1
387,200,2011001425665,0,4+,40000+,4
388,200,2011001429397,0,4+,40000+,2
389,200,2011001432841,0,2,40000+,1
390,200,2011001436964,0,1,<=40000,1
391,200,2011001438949,0,1,<=40000,2
392,200,2011001480404,0,2,40000+,1
393,200,2011001481901,0,1,<=40000,0
394,200,2011001485708,0,4+,<=40000,6
395,200,2011001490636,0,1,<=40000,1
396,200,2011001497223,0,4+,<=40000,0
397,200,2011001501718,0,1,40000+,1
398,301,2010000003705,0,4+,40000+,3
399,301,2010000011119,0,2,<=40000,3
400,301,2010000013619,0,2,40000+,2
401,301,2010000017400,0,1,<=40000,1
402,301,2010000018713,0,2,40000+,1
403,301,2010000018713,1,2,40000+,2
404,301,2010000027600,0,2,40000+,2
405,301,2010000028752,0,2,<=40000,3
406,301,2010000029917,0,1,40000+,1
407,301,2010000030428,0,1,<=40000,1
408,301,2010000039253,0,4+,<=40000,2
409,301,2010000041617,0,1,40000+,1
410,301,2010000044028,0,1,<=40000,1
411,301,2010000044769,0,2,<=40000,1
412,301,2010000049324,0,1,<=40000,2
413,301,2010000071780,0,2,40000+,2
414,301,2010000071943,0,1,<=40000,1
415,301,2010000075688,0,1,<=40000,0
416,301,2010000076474,0,2,<=40000,2
417,301,2010000079098,0,3,40000+,1
418,301,2010000079098,1,3,<=40000,1
419,301,2010000085413,0,2,40000+,1
420,301,2010000088891,0,4+,40000+,3
421,301,2010000091412,0,1,<=40000,1
422,301,2010000100774,0,3,<=40000,2
423,301,2010000101912,0,2,<=40000,2
424,301,2010000105896,0,2,40000+,2
425,301,2010000113459,0,1,<=40000,2
426,301,2010000115416,0,1,<=40000,1
427,301,2010000115416,1,1,<=40000,1
428,301,2010000122186,0,3,<=40000,1
429,301,2010000122836,0,2,40000+,2
430,301,2010000127636,0,2,40000+,2
431,301,2010000129622,0,1,<=40000,1
432,301,2010000132569,0,2,40000+,2
433,301,2010000134449,0,1,<=40000,0
434,301,2010000135392,0,2,40000+,1
435,301,2010000136370,0,3,40000+,1
436,301,2010000138674,0,2,40000+,2
437,301,2010000139217,0,4+,40000+,1
438,301,2010000140372,0,3,<=40000,0
439,301,2010000140487,0,2,40000+,0
440,301,2010000149937,0,2,40000+,2
441,301,2010000159940,0,2,40000+,2
442,301,2010000165159,0,3,<=40000,1
443,301,2010000166943,0,1,<=40000,1
444,301,2010000166991,0,2,40000+,2
445,301,2010000168120,0,2,<=40000,1
446,301,2010000168774,0,4+,<=40000,2
447,301,2010000180124,0,1,40000+,0
448,301,2010000181550,0,1,40000+,0
449,301,2010000182947,0,1,<=40000,1
450,301,2010000195869,0,1,<=40000,1
451,301,2010000198680,0,4+,40000+,2
452,301,2010000207623,0,1,40000+,1
453,301,2010000210453,0,2,40000+,2
454,301,2010000219406,0,1,40000+,1
455,301,2010000220522,0,2,40000+,4
456,301,2010000222524,0,1,40000+,0
457,301,2010000228591,0,2,<=40000,1
458,301,2010000229858,0,4+,<=40000,1
459,301,2010000231324,0,1,<=40000,1
460,301,2010000245878,0,2,<=40000,2
461,301,2010000246783,0,1,<=40000,0
462,301,2010000248611,0,1,<=40000,1
463,301,2010000250265,0,1,40000+,1
464,301,2010000253525,0,1,<=40000,1
465,301,2010000255787,0,3,<=40000,2
466,301,2010000255787,1,3,<=40000,3
467,301,2010000256549,0,3,<=40000,5
468,301,2010000259689,0,3,40000+,2
469,301,2010000259689,1,3,<=40000,1
470,301,2010000259906,0,1,<=40000,1
471,301,2010000259906,1,1,<=40000,1
472,301,2010000259906,2,1,<=40000,1
473,301,2010000269968,0,4+,<=40000,1
474,301,2010000272131,0,4+,<=40000,3
475,301,2010000274399,0,1,<=40000,1
476,301,2010000275271,0,1,<=40000,2
477,301,2010000277332,0,1,<=40000,0
478,301,2010000277637,0,2,40000+,1
479,301,2010000278555,0,3,40000+,1
480,301,2010000280369,0,1,40000+,1
481,301,2010000291892,0,1,40000+,1
482,301,2010000296221,0,1,<=40000,1
483,301,2010000297324,0,3,40000+,1
484,301,2010000297324,1,3,<=40000,2
485,301,2010000300255,0,2,40000+,2
486,301,2010000300338,0,1,<=40000,1
487,301,2010000302600,0,1,40000+,1
488,301,2010000304448,0,1,<=40000,2
489,301,2010000310922,0,1,<=40000,1
490,301,2010000314343,0,1,<=40000,1
491,301,2010000314343,1,1,<=40000,1
492,301,2010000314343,2,1,<=40000,1
493,301,2010000322899,0,1,<=40000,1
494,301,2010000326715,0,1,<=40000,1
495,301,2010000329981,0,2,40000+,2
496,301,2010000332238,0,2,40000+,2
497,301,2010000333878,0,2,<=40000,2
498,301,2010000334689,0,2,40000+,2
499,301,2010000337754,0,1,40000+,1
500,301,2010000339193,0,2,<=40000,2
501,301,2010000339896,0,4+,40000+,2
502,301,2010000344364,0,2,40000+,3
503,301,2010000345448,0,1,<=40000,1
504,301,2010000345859,0,4+,40000+,0
505,301,2010000346501,0,3,40000+,1
506,301,2010000347953,0,1,<=40000,1
507,301,2010000347953,1,1,40000+,1
508,301,2010000347953,2,1,<=40000,1
509,301,2010000354006,0,3,40000+,2
510,301,2010000356089,0,3,<=40000,2
511,301,2010000358226,0,2,40000+,2
512,301,2010000367269,0,4+,40000+,3
513,301,2010000367421,0,3,40000+,2
514,301,2010000368953,0,4+,<=40000,3
515,301,2010000370069,0,3,40000+,2
516,301,2010000372047,0,4+,40000+,0
517,301,2010000373798,0,1,40000+,0
518,301,2010000374043,0,1,<=40000,1
519,301,2010000378241,0,2,<=40000,1
520,301,2010000378940,0,2,40000+,0
521,301,2010000385124,0,1,40000+,1
522,301,2010000385124,1,1,<=40000,1
523,301,2010000385480,0,4+,40000+,4
524,301,2010000393984,0,1,<=40000,3
525,301,2010000401942,0,2,40000+,2
526,301,2010000402665,0,4+,<=40000,3
527,301,2010000402665,1,4+,40000+,2
528,301,2010000405788,0,3,40000+,1
529,301,2010000420001,0,2,<=40000,2
530,301,2010000420001,1,2,40000+,1
531,301,2010000422427,0,1,<=40000,1
532,301,2010000424864,0,3,40000+,1
533,301,2010000426322,0,3,<=40000,2
534,301,2010000426631,0,2,40000+,2
535,301,2010000428056,0,2,40000+,0
536,301,2010000433350,0,2,<=40000,3
537,301,2010000434812,0,2,40000+,2
538,301,2010000436009,0,3,40000+,2
539,301,2010000436009,1,3,40000+,3
540,301,2010000437711,0,4+,<=40000,2
541,301,2010000438350,0,1,<=40000,0
542,301,2010000438350,1,1,40000+,1
543,301,2010000438350,2,1,<=40000,0
544,301,2010000440521,0,4+,40000+,1
545,301,2010000442667,0,3,40000+,3
546,301,2010000446579,0,1,<=40000,0
547,301,2010000448708,0,1,<=40000,1
548,301,2010000449262,0,3,40000+,2
549,301,2010000460797,0,1,40000+,1
550,301,2010000465588,0,4+,<=40000,3
551,301,2010000467758,0,3,<=40000,1
552,301,2010000469601,0,1,40000+,1
553,301,2010000470556,0,2,<=40000,2
554,301,2010000473521,0,2,40000+,2
555,301,2010000474874,0,3,<=40000,2
556,301,2010000477343,0,1,<=40000,1
557,301,2010000485238,0,1,40000+,0
558,301,2010000489569,0,2,<=40000,1
559,301,2010000495865,0,2,40000+,1
560,301,2010000499112,0,1,<=40000,1
561,301,2010000500488,0,1,<=40000,1
562,301,2010000506312,0,3,<=40000,2
563,301,2010000509392,0,1,40000+,1
564,301,2010000509417,0,1,<=40000,1
565,301,2010000511705,0,2,40000+,2
566,301,2010000513353,0,1,<=40000,1
567,301,2010000519684,0,2,40000+,2
568,301,2010000523884,0,2,40000+,3
569,301,2010000527571,0,2,<=40000,2
570,301,2010000528141,0,2,<=40000,2
571,301,2010000531173,0,3,<=40000,3
572,301,2010000531918,0,1,40000+,0
573,301,2010000534314,0,3,<=40000,2
574,301,2010000539889,0,3,<=40000,2
575,301,2010000541906,0,2,40000+,3
576,301,2010000544774,0,4+,40000+,2
577,301,2010000545231,0,3,40000+,2
578,301,2010000550864,0,2,<=40000,1
579,301,2010000556031,0,3,40000+,2
580,301,2010000559511,0,2,40000+,1
581,301,2010000560028,0,1,40000+,1
582,301,2010000560113,0,2,<=40000,0
583,301,2010000567073,0,1,<=40000,0
584,301,2010000570173,0,2,<=40000,2
585,301,2010000572827,0,1,<=40000,1
586,301,2010000585735,0,2,40000+,1
587,301,2010000586937,0,2,<=40000,6
588,301,2010000587606,0,1,<=40000,1
589,301,2010000588640,0,2,40000+,1
590,301,2010000592707,0,2,<=40000,3
591,301,2010000597361,0,3,40000+,1
592,301,2010000597377,0,3,<=40000,1
593,301,2010000600133,0,2,40000+,2
594,301,2010000606193,0,1,<=40000,1
595,301,2010000609755,0,2,40000+,2
596,301,2010000613510,0,4+,40000+,2
597,301,2010000617121,0,2,40000+,2
598,301,2010000617371,0,1,<=40000,0
599,301,2010000619609,0,1,40000+,2
600,301,2010000627001,0,2,40000+,1
601,301,2010000630749,0,2,40000+,2
602,301,2010000637819,0,2,<=40000,2
603,301,2010000639450,0,3,40000+,2
604,301,2010000641292,0,1,40000+,1
605,301,2010000641388,0,4+,<=40000,0
606,301,2010000641388,1,4+,<=40000,2
607,301,2010000648900,0,3,40000+,1
608,301,2010000649796,0,1,<=40000,2
609,301,2010000650574,0,2,<=40000,1
610,301,2010000654116,0,1,<=40000,1
611,301,2010000654116,1,1,40000+,1
612,301,2010000664857,0,2,40000+,2
613,301,2010000667500,0,4+,40000+,4
614,301,2010000667500,1,4+,40000+,2
615,301,2010000667892,0,1,<=40000,1
616,301,2010000673606,0,2,40000+,2
617,301,2010000680328,0,4+,40000+,0
618,301,2010000681931,0,2,40000+,2
619,301,2010000690398,0,4+,<=40000,2
620,301,2010000694405,0,2,<=40000,2
621,301,2010000697227,0,2,40000+,2
622,301,2010000703989,0,1,<=40000,1
623,301,2010000710722,0,2,40000+,2
624,301,2010000711485,0,2,<=40000,2
625,301,2010000715104,0,1,40000+,1
626,301,2010000715163,0,2,40000+,3
627,301,2010000722971,0,4+,40000+,3
628,301,2010000723207,0,3,<=40000,2
629,301,2010000725871,0,3,<=40000,2
630,301,2010000745530,0,2,40000+,2
631,301,2010000745530,1,2,<=40000,2
632,301,2010000749707,0,3,40000+,2
633,301,2010000749943,0,2,40000+,0
634,301,2010000753648,0,4+,<=40000,4
635,301,2010000755154,0,1,<=40000,1
636,301,2010000761488,0,4+,40000+,1
637,301,2010000763969,0,1,<=40000,1
638,301,2010000764228,0,4+,40000+,0
639,301,2010000765911,0,1,<=40000,0
640,301,2010000767843,0,2,<=40000,2
641,301,2010000770095,0,1,<=40000,1
642,301,2010000774776,0,1,40000+,1
643,301,2010000776751,0,2,40000+,3
644,301,2010000782002,0,4+,40000+,1
645,301,2010000785939,0,1,<=40000,0
646,301,2010000787028,0,1,<=40000,1
647,301,2010000788392,0,4+,40000+,3
648,301,2010000802847,0,3,<=40000,2
649,301,2010000804183,0,4+,40000+,3
650,301,2010000809749,0,2,40000+,1
651,301,2010000816582,0,2,<=40000,2
652,301,2010000818389,0,1,<=40000,0
653,301,2010000826281,0,1,<=40000,0
654,301,2010000828499,0,1,<=40000,0
655,301,2010000828499,1,1,<=40000,1
656,301,2010000834806,0,1,<=40000,1
657,301,2010000836812,0,1,<=40000,3
658,301,2010000847875,0,3,40000+,2
659,301,2010000851159,0,4+,<=40000,2
660,301,2010000853111,0,2,<=40000,1
661,301,2010000855669,0,1,<=40000,1
662,301,2010000859745,0,1,<=40000,1
663,301,2010000859745,1,1,40000+,1
664,301,2010000862578,0,3,<=40000,3
665,301,2010000867714,0,3,40000+,2
666,301,2010000869972,0,4+,<=40000,1
667,301,2010000870156,0,2,40000+,1
668,301,2010000879741,0,2,40000+,2
669,301,2010000879916,0,2,<=40000,2
670,301,2010000889432,0,2,<=40000,2
671,301,2010000890343,0,2,40000+,2
672,301,2010000890343,1,2,40000+,2
673,301,2010000893111,0,3,40000+,1
674,301,2010000907462,0,2,40000+,1
